texto,vowel_density
Guarda roupa pequeno conforme especificações atende tb como armario multiuso.,0.4925373134328358
"Produto chegou antes do prazo, perfume excelente, a fixaçao que deixa um pouco a desejar",0.5
Adquiri o produto vai fazer 1 mês e não tenho o que me queixar ótimo custo benefício,0.5223880597014925
"Minha filha adorou o brinquedo, é muito divertido.",0.5121951219512195
"Decepcionante Philco! Copo de má qualidade, se cair uma vez no chão quebra, veio todo riscado, funcionou apenas uma vez das 10 que tentamos, péssima qualidade, não recomendo. já devolvi o que comprei.  E não existe SAC , nenhum telefone cai em um atendimento que não seja a ura pra acompanhar o pedido.   não comprem!",0.4939271255060729
Sou cliente de vocês já a um bom tempo e ultimamente vocês tem feito pouco caso de nós demora na entrega produto vindo errado ou até mesmo não entregando a encomenda.,0.4666666666666667
Infelizmente o brinquedo veio com defeito. Ele esta com mau contato e não voa. Terei que trocar. Espero ao menos que a troca seja rápida e fácil.,0.5217391304347826
Recomendo. Chegou no prazo e com a qualidade esperada,0.5
"Superou minhas expectativas...atende todas minhas necessidades, a entrega super rápida... não deixo de comprar nas Americanas",0.44660194174757284
"Produtos ótimos, atendimento perfeito da loja, chegou antes do prazo, recomendo a loja MAISBLUSH",0.45
"O produto é excelente para as minhas necessidades, além das expectativas!!!! A compra foi fácil e a entrega no prazo. O microscópio é fácil de utilizar, sem complicações",0.45925925925925926
"Várias peças quebraram na primeira semana. As armas não encaixam nos soldados. E outras peças não encaixam em lugar nenhum. E muita aparência pra pouco proveito. Meu filho gostou, mas por mim deixou muito a desejar.",0.4827586206896552
"Comprei para meu filho brincar, mas só fica travando",0.4186046511627907
"Não conseguimos instalar, funcionou rapidamente uma única vez! A conexão de Wi-Fi não acontece. Repetimos o processo por inúmeras vezes. Meu filho nasceu e ficou a frustacao de termos uma babá que não funciona.",0.5029239766081871
Melhor aspirador que inventaram para uso domestico.Amei e recomendo .Sei de umas 6 pessoas que compraram em um mes depois que conheceram o produto !,0.475
"funciona muito bem, silencioso e ótimo custo beneficio.",0.5217391304347826
"Não é uma tv de primeira linha, mas tem otimo custo-benefício. Destaque para a otima qualidade de imagem dos filmes lidos na usb, que também suporta legendas perfeitamente.",0.4714285714285714
Não gostei do produto e ele chegou na minha casa quebrado,0.5106382978723404
Designer moderno com à tecnologia da Brastemp que amo,0.4444444444444444
Esta super atrasada minha entrega ...era para ser presente de Natal e até agora não recebi,0.4861111111111111
Chegou antes da data especificada e o produto é muito bom consigo carregar o meu celular até 4 vezes.,0.49382716049382713
"Atendeu as expectativas, um bom presente, um belo acabamento...",0.46
"Bom;Produto simples mais funcional!!Fácil de instalar,recomendo!!!",0.4074074074074074
"O produto cumpre com o anunciado. Funciona muito bem embaixo do chuveiro, não machuca a pele",0.5066666666666667
Manual de instruções sem muitas explicações; Não relaciona tudo que vem na caixa. Chegou rápido.,0.4936708860759494
"O produto é ótimo para limpeza, depois da compra, dificilmente uso pano de chão. Só que o cabo desse é muito frágil e curto, não sou tão alto e pra mim é bem ruim usar porque preciso ficar um pouco abaixado.",0.5061728395061729
"Somente achei frágil o batedor, mas os demais gostei.",0.46511627906976744
"Produto muito bom, ótima resolução, boa qualidade   Entrega antes do prazo  Parabéns   Eu recomendo",0.4936708860759494
"Pra quem quer um intermediário premium,recomendo. Iria comprar o moto z play, mas aida bem que desistir a tempo. Ótimo custo benefício. Produto entregue no prazo certo.",0.47058823529411764
"bom aparelho, é a primeira vez que uso samsung, ainda to mim acostumando com a interface e o botão home. Mesmo se tratando de um aparelho de uma versão anterior ainda oferece uma boa usabilidade, estou satisfeito.",0.5116279069767442
"Estou a espera ainda. aconteceu algum problema na entrega, acredito eu que pelo correios. infelizmente não tenho como avaliar. o produto teria que ter chegado no dia 29/12. minha filha esta sem presente de natal até hoje. :(",0.4942528735632184
"Quero relatar aqui que o aparelho é excelente, mas infelizmente não sei que houve o aparelho chegou aberto e com o phone de ouvido quebrado.",0.5350877192982456
"Tudo bem com o funcionamento, atendeu as expectativas.",0.4666666666666667
O Aparelho é Bom Principalmente Quando Se Avalia o Preço Do Mesmo..,0.48148148148148145
Podem comprar sem medo otimo recomendo para todos produto muito bom atedimento de primeira. Celular atende todos os requisitos,0.45794392523364486
"Como assim? Comprei e não recebi. Questionei aqui nas lojas americanas, Os Correios registraram como produto entregue e ficou por isso mesmo! Meus protestos! (Mesmo sabendo que tudo será como antes!)  OBS.: NÃO RECOMENDO AS LOJAS AMERICANAS! Grrrrr!",0.4623115577889447
"Ótimo produto, acho que o principal ponto forte é a bateria, eu consigo ficar com bateria um dia inteiro, mesmo com os dados móveis ligados.",0.49107142857142855
Entrega rápida / Jogo viciante / O texto de análise é muito curto.,0.5098039215686274
"pedi azul veio cinza, não recomendo muito fraco e mal feito",0.5208333333333334
Brinquedo com falas engraçadas e uma opção para ensinar as meninas largarem a fralda.,0.4507042253521127
"Ótimo produto, consigo carregar duas vezes o moto z2. Recomendo!",0.45098039215686275
"O vendedor não entregou e nem deu satisfação. Me senti humilhado com a tratativa do vendedor diante da situação, a Americanas devida rever alguns parceiros para continuar este trabalho, pois tenho a percepção que indiretamente a Americanas é responsável com as atitudes irresponsáveis dos parceiros, pois uma criança ficou sem seu brinquedo tão esperado de Natal.",0.4752475247524752
"excelente,tudo certo entrega rapida entregaram 4 dias antes do prazo sou do RS foi pela transportadora direct apesar deles terem reclamações foi tudo 10,muito bem embalado nota fiscal incluida e claro o jogo é top vai alem das expectativas,comprem sem medo.",0.44761904761904764
"Gostaria de opinar mas não posso, pois até as 10:25 do dia 04/01/18 não recebi o produto.",0.5172413793103449
"Compre se o seu carro tiver a saída de ar fixa, que não tenha que abrir e fechar a passagem de ar, o peso do celular faz com que a saída feche e pode derrubar o celular",0.49230769230769234
"Roubaram meu produto, comprei 2 e recebi  (1)um só!!!! vou ficar no prejuízo?",0.5
Exatamente o mesmo que o original. É um preço que achei justo. Tudo dentro do prazo prometido.,0.49333333333333335
Comprei achando que seria uma capa mas é um plástico! Você se meche de noite e faz muito barulho. É algo desconfortável! Odiei! E nas informações não diz nada.,0.48412698412698413
É um produto muito bonito e de qualidade. Recomendo.,0.5238095238095238
Feliz com o atendimento. Produto entregue conforme contato do fornecedor.,0.43548387096774194
EXCELENTE! EU RECOMENDO!OBRIGADO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.5
"Gostei muito do produto, e recomendo, produto bom, entrega dentro do esperado",0.4603174603174603
Comprei o produto antes de avaliar o software. São inúmeras as reclamações. Estou tentanto achar um outro compativel. Adquiri 2 câmeras e até hoje não consegui utilizar como prometido.,0.48344370860927155
"Excelente produto, superou as minhas expectativas. Recomendo.",0.4423076923076923
"Gostaria que o manual fosse mais claro no ato que foi instalado o aparelho funcional normalmente só não sei o porque que ficou uma faixa escura tanta na parte inferior e superior. sendo que o aparelho e com conversor deveria abrir a tela inteira, independente o canal. estou pesquisando ou contratar o técnico pra tentar sanar o problema.",0.49458483754512633
Produto atendeu minhas expectativas. Gostei muito! Também a entrega foi dentro do prazo.,0.4520547945205479
"A máquina realmente faz gelo bem rápido, mas honestamente não achei o manuseio prático. O compartimento de água fica embaixo da cesta onde caem as pedras de gelo, então aconteceu do gelo derreter um pouco e ficar ""boiando"" na cesta, então tinha que deixar o compartimento de água sempre abaixo do nível máximo para não acontecer isso. Não senti que a máquina ""conserva"" bem o gelo. Se você não tira logo o gelo, ele começa a derreter e as pedras grudam uma nas outras. Como não é uma máquina das mais caras, atende bem para um evento sem muito movimento. É para ter gelo pra colocar em bebidas, mas para encher uma caixa de gelo demora bastante. Pra fazer a quantidade de gelo prometida por dia então....",0.4910394265232975
Produto de ótima qualidade e com muita agilidade na entrega.,0.52
eu recomendaria esse produto e queria compra um para mim pois esse foi cmprado para meu irmao mais o melhor de tudo e´poder conta sempre com vcs obg,0.4666666666666667
Gostei produto muito bom recomendo e a entrega foi super rapida,0.49056603773584906
"Adorei os travesseiros, muito macio. Não senti nada de cheiro ruim. Perfeito eu indico para todos.",0.5189873417721519
Com certeza é uma ótima opção. O custo benefício valeu a pena,0.5510204081632653
Funciona muito bem. Atendeu todos os requisitos .Internet muito boa .excelente compra adorei.,0.4935064935064935
comprei pensado vem varias cores detre elas branca e pra surpresa nenhuma branca de sortido nada,0.41975308641975306
"Produto impecável, comprei um para cada da minha família (15 no total), todos amaram, recomendo",0.4594594594594595
"A entrega foi feita antes do prazo, o produto é muito bom, minha filha esta brincando muito, não para um minuto, só a durabilidade da bateria que é pouco, mas a qualidade e usabilidade compensa essa questão, indico o brinquedo.",0.5138121546961326
"O produto é bom. O que não é bom e NÃO RECOMENDO É A COMPRA PELO SITE DA AMERICANAS. TANTO O ATENDIMENTO DO SITE É O PIOR POSSÍVEL, POIS NEM SEGUE O CÓDIGO DO CONSUMIDOR DE TER ATENDENTE PESSOA REAL , COMO É DEMORADO NO ATENDIMENTO DEIXANDO A GENTE COM CARA DE PALHAÇO DO OUTRO LADO DA LINHA. E SEU PARCEIRO TEM PÉSSIMO ATENDIMENTO, COM TELEFONES DE 'ATENDIMENTO' QUE NÃO FUNCIONAM !!!",0.49174917491749176
"Notebook muito bom para trabalhos rapidos, pratico para reunioes!! altamente recomendado!",0.4666666666666667
Produto bom recomendo para outras pessoas comprarem alisou o cabelo da minha esposa e ficou continuem assim...,0.4725274725274725
"Comprei a casinha para dar de presente de natal pra minha filha. Depois que a casinha foi montada, a minha filha colocou alguns acessórios próprios da Barbie para a casinha, mas com espanto logo após uma semana, a madeira começou a empenar é a desmontar. Fiquei tão irritado que descontei. Sem condições.",0.4796747967479675
Ótimo produto recomendo a todos as crianças adoraram.,0.4666666666666667
"Roupa adequada para treino de kung fu, necessário para para inverno gaucho.",0.5
Aparelho muito prático e de excelente custo/benefício.,0.5
gostei muito da tv..a imagem e os vários recursos que ela proporciona,0.5
"É um teclado de bom tamanho, de teclas macias, boa visibilidade, só falta um apoio de borracha para não escorregar na mesa. Isso eu tive que comprar.",0.4830508474576271
"Ótimo produto , rápida entrega ... Aparelho em otima Qualidade , embalagem segura .",0.5
"Comprei uma bomba para uma altura de 1 m, porém a minha altura é de 2 m. Pensei que. como precisava um fluxo bem pequeno, a dita cuja serviria.   Vou usuá - la em um aquário que irei construir.  Por favor, podem enviar - me enviar uma que eleve dois metros.",0.5052083333333334
O produto atende as expectativas e não sobreaquece  Recomendo,0.5
"Aparelho de fácil manuseio , prático e confiável para medição de pressão arterial em casa. Recomendo",0.4939759036144578
"Nada mal, tempo de entrega antes do prazo. Sobre o Celular ótimo atendeu muito bem ao que eu esperava. Bateria em média 1 dia e meio +/-.",0.5339805825242718
Minha filha ficou sem o presente de Natal q tanto pedia.,0.4444444444444444
"Comprei para meu neto que não para mais de jogar hahahaha.  Estava desde o lançamento querendo, e consegui comprar agora estou feliz por ele ...",0.49122807017543857
"Recomendadíssimo, excelente custo é benéfico.  Produto de qualidade!",0.47368421052631576
Superou minhas expectativas. Meu filho amou. E entregaram antes da data marcada.,0.4696969696969697
Gostei do produto meu filho amou bom para jogos infantis,0.46808510638297873
"Comprei esse celular, possui uma bateria excelente, não trava e etc. Porém, o microfone dele as vezes falha como se eu tivesse falando embaixo d'gua e não gostei do som dele, achei baixo e com um som não muito bom.",0.5
"Não recomendo, o cabo é bom porque ele é comprido, porém  em um mês de uso o ceto de inox caiu.",0.5070422535211268
Produto muito bom de qualidade excelente para quem quer uma máquina de qualidade,0.5147058823529411
"produto bom, excelente qualidade, recomendo..........................................",0.4594594594594595
"ÓTIMO PRODUTO, ENTREGA CONFORME COMBINADO. RECOMENDO...",0.4444444444444444
Obra Maravilhosa. Todo pai deveria ler para seus filhos. Otimo preço e a entrega antes do prazo é melhor ainda.,0.48314606741573035
"Estou Esperando a entrega meu painel chegar e estou insatisfeito pois a data de entrega era pra ser dia 12 de janeiro e mudaram sem me avisarem para o dia 15, pois apenas fiquei sabendo pq entrei em contato com eles. Enfim, logo ira completar mais de um mes e ja estou pensando na defesa do consumidor. Muita falta de comunicacao com o cliente por parte da americanas e o casa 41.",0.4899328859060403
O APARELHO E OTIMO SO A BATERIA QUE NAO AGUENTA CARGA POR MAIS DE 8 HORAS QUERO SABE SE A LOJA DISPONIBILIZA OUTRA BATERIA,0.5408163265306123
"Nada a reclamar sobre o mouse pad. Poderia ter a assinatura do artista da imagem nele, mas isso não é um problema.",0.4888888888888889
"Ainda não recebi o produto, comprado em 01/12/2017.",0.5
"Muito bom, mas, faltou uma trava de segurança pois pode desaclopar do motor.",0.45901639344262296
"aparentemente o produto apresenta boa qualidade, não se esquecendo de utilizar de forma correta",0.49382716049382713
O produto traz uma experiência sensorial incrível. Som e imagem inigualáveis!!!,0.47692307692307695
Estou muito satisfeita superou minhas expectativas.,0.4888888888888889
O produto é excelente e a entrega foi muito rápida. Parabéns! :),0.5102040816326531
"Bom preço, chegou rapido. Produto de otima qualidade.",0.4883720930232558
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",0.4642857142857143
Extremamente prático e objetivo. Nota dez ao autor.,0.5
"Não posso avaliar, pois ainda não recebi o produto.",0.5365853658536586
"Amei!!! As câmeras são ótimas, as fotos ficam excelentes...",0.45454545454545453
"atende perfeitamente as minhas necessidades, ventila muito bem, além de o preço ser bem convidativo ,estou satisfeita com a compra.",0.4537037037037037
"Algumas teclas do teclado falham quando você digita rápido, retardando muito a digitação. O Mouse muitas vezes fica bem lento.",0.46153846153846156
"estou muito feliz com a minha compra , chegou antes do prazo ,ótimo produto ,é lindo e gela muito bem .",0.4810126582278481
"Indico. Meu sobrinho adorou o presente, não larga mais. Borracha bem grossa dando a impressão de ser bastante resistente",0.4444444444444444
Não há uma vedação satisfatória quando as portas estão fechadas.,0.5
Ótimo desempenho. Cumpre o que promete. Melhor custo benefício da categoria.,0.47619047619047616
"Produto muito bom, o cabelo seca rápido, pois o jato é bem forte! Recomendo.",0.4915254237288136
Satisfeita... entrega rápida e o produto dentro da expectativa.,0.47058823529411764
"O produto é muito bom, chegou antes do previsto e estou muito satisfeito.",0.5084745762711864
"Sucesso absoluto nos presentes de natal, todos que receberam gostaram, muito original.",0.4444444444444444
Fiz cancelamento da compra e vem me perguntar se gostei da compra,0.4074074074074074
"Veio torta, amassada e com parafuso faltando. Tentei inúmeras vezes contato com o site, e, além da demora em responderem, não permitiram que eu efetuasse a troca numa loja física. O transtorno foi tamanho que preferi ir na Lojas Cem aqui da cidade e comprar outra.",0.4858490566037736
"As cores são iguais às fotos, são lindas, mas esperava que ele fosse menos ""aguado""",0.5076923076923077
não tem como avaliar ainda não recebi demorando demais para chegar,0.5
"Embora o produto adquirido não seja original, atendeu minhas expectativas quanto ao desempenho.",0.49382716049382713
Não sei informar a qualidade do produto pois não o recebi! Pela segunda vez consecutiva as lojas americanas não me entregou o produto dentro do prazo!!!,0.4878048780487805
Gostei muito do produto recomendo a todos que tem interesse.,0.48
"Aquece rápido, e de ótima qualidade, o som um pouco mais auto que os outros mas nada que atrapalhe, e a aparência também é agradável",0.5333333333333333
NÃO RECEBI ATÉ HOJE ESSE PRODUTO. NÃO TEM PREVISÃO DE RECEBER ESSE PRODUTO. ERA PARA SER ENTREGUE DESDE O DIA 22/12/2017.,0.5
Travesseiro de ótima qualidade... Recomendo o produto! Minhas noite de sono ficou mais agradável com esse travesseiro.... Custo benefício excelente,0.48333333333333334
"Produto surpreendeu minhas expectativas, recomendo!",0.4222222222222222
"Achei ela ótima, agora inclui outros serviços, eu amei.",0.5681818181818182
"Uma linda cafeteira, moderna, prática e de excelente custo benefício.",0.49122807017543857
Produto bom...só nao gostei pois nao foi atualizado o Neymar no PSG,0.49056603773584906
"Ótimo produto! Tem bom aquecimento, fácil de usar e resultado conforme o esperado.",0.47761194029850745
"Bom mais. Amei, eu recomendo esse hoverboard, acabei comprando mais 2 em loja física.",0.4925373134328358
Equipamento me surpreendeu. extremamente silencioso e inteligente. por ex.: não perde configuração de Led apagada e de aletas na posição que gosto quando desligo o aparelho. Recomendo e parabenizo a Eletrolux.,0.49710982658959535
"O produto é bom, atende as necessidades, só achei frágil demais. Quanto a entrega ocorreu tudo certo e dentro do prazo. Recomendo.",0.47115384615384615
"Excelente aparelho muito bom custo benefício, visual muito bonito!",0.5
"ÓTIMO PRODUTO, ENTREGA SUPER RÁPIDA E ÓTIMO ATENDIMENTO DE INTERNET. RECOMENDO A MASTERTRONIC PELA SUA EXCELENCIA.",0.46875
"Gostei muito da pipoqueira cadense, a pipoca fica pronta rapidinho e sem óleo, recomendo e produto.",0.5061728395061729
Comprei o produto a mais de 30 dias e ainda não recebi!!!,0.5365853658536586
Otimo recomendo. Estão de parabéns. .....................,0.4827586206896552
produto muito bom chegou antes do praso e em perfeito estado estou usando a pouco tempo mais estou gostando muito exelente produto.,0.4954128440366973
"Brinquedo de qualidade muito boa, chegou antes do prazo. Recomendo o produto e loja.",0.5
"Gostei muito do produto e gostei mais ainda porque chegou antes do prazo estipulado, fazendo a felicidade da minha esposa!",0.49504950495049505
"Funcionou perfeitamente, meu iphone tem problemas com cabos e carregadores, nem todos funcionam,  mas esse foi perfeito e não teve falha.",0.4642857142857143
"o celular trava toda, hora, e lento de mais e por ai vai, o sistema dele e lento de mais.",0.5151515151515151
Minha filha e eu amamos. <3  Ela só quer ficar brincando no chão agora!,0.49056603773584906
"Excelente qualidade sonora e confortável, recomendo quero agradecer a lojas Americanas e a Philips.",0.47619047619047616
"Já tem um mês que comprei a Tv e até agora não consegui usar porque veio com defeito, e não consigo entrar em contato para saber como proceder a troca, e a Tv está na assistência técnica.",0.47297297297297297
"Bom, principalmente pelo preço que é bem em conta. É produto de entrada, então não tem display colorido, mas faz as funções que promete, e deve ser usado junto com o app Garmin Connect que é MUITO interessante. Já tive vários outros monitores cardíacos, então posso dizer que a leitura da freqüência pelo pulso como este faz não é muito exata, mas para efeito de saber a freqüência média é válido. É um ótimo incentivo para a prática de atividades físicas e acompanhamento de sua rotina em termos de esportes. Recomendo!",0.4701670644391408
"Fiz muitas pesquisas antes de comprar, queria algo que exigisse força, faço musculação, treino pesado e não queria nada muito leve, comprei esta é adorei, estou pedalando no nível 3 e fico morta...kkkk, recomendo com certeza!",0.4860335195530726
Olá bom dia;  Um produto bom com muitas funções! Se não foce esse problema de ta sempre carregando seria melhor ok.,0.45054945054945056
Comprei em 01/12 a entrega estava prevista para dia 19/12/2017 hoje são 02/01/2018 e o produto não chegou. E ainda não me reembolsaram o dinheiro.,0.5157894736842106
"é um produto ""bom"", tem alguns bugs no teclado e o touchpad não é tão preciso, mas para uma utilização ocasional ele quebra um galho.",0.49038461538461536
Gostei muito do produto e o recomendaria para os meus amigos e familiares,0.5245901639344263
Muito bom produto. Ótimo acabamento e o tecido é bem resistente. Entrega no prazo.,0.48484848484848486
"Muito prático, deixando espaço do chão livre. Design bonito. Material bom.",0.4666666666666667
"muito bom produto, recomento a todos que tiverem interisse",0.46938775510204084
"A cafeteira é ótima, superou minhas expectativas! Simples de usar e muito prática.",0.4925373134328358
Produto de muito baixa qualidade e demorou muito mais que o previsto pra chegar! Agora é torcer pra ele nao quebrar na primeira utilização.,0.5175438596491229
"Excelente brinquedo, porem a mercadoria chegou aberta, mesmo vindo por transportadora.",0.4383561643835616
"Produto de excelente qualidade, otimo custo beneficio, e muito pratico.",0.5084745762711864
não sei jà faz 1 mes e meio que comprei e não recebi ainda.,0.5681818181818182
Não recebi o produto que encomendei. Recebi outro da mesma marca.,0.5094339622641509
"Se encaixou muito bem ao que eu precisava. Ótimo produto, até agora sem nenhum problema.",0.5211267605633803
ótimo produto muito pratico o bebê adora ficar deitado e facilita muita a movimentação do mesmo.,0.5125
Ótimo atendimento e excelente produto e prazo de entrega,0.4791666666666667
"Produto muito bom, imagem excelente. Ótimo para pequenos ambientes.",0.48214285714285715
Deve da pra gente entrar dentro dela e ir fazendo tudo q o homem de ferro faz soh pode,0.4264705882352941
Ótimo produto!!! Realizei uma boa compra..............................................................................................................,0.53125
"não pude avaliar o produto porque ainda não recebi a mercadoria, ainda não responderam minhas dúvidas via e-mail e por telefone não estou conseguindo contato.",0.5114503816793893
chegou hoje de manha tv antes do prazo ja configurei uma tv otima som imagem rapida recomendo a todos nao é uma full hd mais nao deixa a deseja em nada nem no som nem imagem internet nota milllllllllllllllllllllll,0.4057142857142857
"Sempre compro nesse site, porém dessa vez não gostei do produto porque o mesmo não pesa com precisão oscila muito.",0.46236559139784944
"Produto Otimo, entrega excelente, super rapida. Super recomendo.",0.4528301886792453
"Boa tarde,como posso avaliar um produto que não recebi?Estou perplexa.",0.5
"Muito decepcionada com o produto, foi rápido na entrega mais nâo adiantou nada.",0.5076923076923077
Design bonito e o tamanho também agrada. Bom processador e câmera. Memória poderia ser melhor mas para um aparelho médio está bom.,0.4528301886792453
"Não entregou e americanas não quer nem saber de devolver o dinheiro que já foi cobrado no meu cartão de crédito. O dono da loja alega que o frete era muito alto e que ele não poderia fazer a venda, no entanto paguei o que ELE PEDIU NO ANÚNCIO. O espelho agora está 196,00 , quando eu comprei paguei mais, paguei 259,00 mais 50 de frete. Pois bem, depois de mais de um mês da compra o da Led Lustres cancelou meu pedido, isso mesmo o vendedor cancelou minha compra e não devolveram o dinheiro. Não recomendo.",0.5116279069767442
o produto foi entregue antes do combinado e o aparelho e otimo  enfim satisfeito!!!,0.5151515151515151
"O produto foi prometido para o dia 28.12 e chegou no dia 29.12, ou seja, no prazo. Apesar de não ter explorado todas suas funções, a TV é maravilhosa... nem precisei regular a imagem.... Netflix e Wi-Fi funciona perfeitamente. Recomendo !!!!",0.4885057471264368
"Comprei tamanho G, a variação dos tamanhos é enorme, umas ficam muito apertadas, outras largas, todas com a etiqueta do tamanho G, as costuras também cederam no primeiro dia de uso, não indico esse produto!",0.4727272727272727
Chegou antes do prazo ótimo produto recomendo a todos,0.4666666666666667
Muito maravilhoso...entrega antes do combinado.. tudo de bom! Eu amei e recomendo  de verdade..,0.4931506849315068
"Gostei muito do aparelho, chegou em perfeitas condições, até o momento não tenho oque reclamar!",0.5
"A TV é maravilhosa, porém, eu não sei se é defeito ou é da própria TV isso , tentei conectar o DVD na TV e aparece indisponível , ou seja , não consegui conectar o dvd à TV .. meu esposo disse que era defeito",0.4968152866242038
Chegou no prazo e o produto é igual ao da foto ilustrativa.,0.5319148936170213
"Dei de presente e gostei muito do resultado, as crianças se divertem muito. Boa qualidade, se mantém cheio por bastante tempo.",0.47058823529411764
"Um excelente produto, muito bom os benefícios para o corpo!",0.4791666666666667
Minha esposa já usa há algum tempo e gosta bastante.,0.4523809523809524
e um excelente produto eu recomendo para todos pós tem muita utilidade.,0.4915254237288136
"Péssimo. Comprei desde o dia 4/12 e ate agora nem mesmo a nota fiscal eletrônica foi emitida. Estou achando que cai num golpe. Quero meu dinheiro de volta.Absurdo a lojas Americanas permitir que esses sites sem credibilidades usem seu espaço para vendas. Estou extremamente chateada, pois nem mesmo uma ligação ou e-mail eu recebi para me esclarecerem o q esta ocorrendo com minha compra. Irei para justiça.",0.4847560975609756
Foi entregue um envelope sem identificação do remetente apenas para obter assinatura. Entregou capa para celular sem NF. Fiz reclamação mas não houve retorno nem da Americanas nem do parceiro.,0.475
"Muito bom. Recomendo. Jogo é mt divertido, comprei para o meu sobrinho de 6 anos, ele adorou. Vem 3 cds e a capa é mt bonita.",0.4782608695652174
"Não recebi, como vou avaliar? Comprei e simplesmente não consigo receber. Simples assim.",0.4583333333333333
"pra uso caseiro é otimo produto, detalhes no pentes, nao tem como se enganar na troca",0.47058823529411764
"Apenas uma obs: o produto não vem com a peça de encaixe da ponta, que eu esqueci o nome. Se vc for comprar, certifique-se de que vc tenha essa peça em casa (é a peça em formato de T). Essa peça vem junto com o purificador original ou com os refis mais caros.",0.48223350253807107
"Ótimo produto. satisfeitissimo. Parabéns. Tanto na entrega, agilidades nota 10",0.4603174603174603
Atendeu as  expectativas achei um pouco frágil mais pelo valor  compensa.,0.4666666666666667
quem não usou esse  Desodorante pode comprar ele e otimo,0.5217391304347826
"não recebi o produto, gostaria de usa-lo para poder comentar",0.4897959183673469
"O aparelho desempenha bem todas as funções, é pratico, bonito e versátil. Para quem busca um Smartphone compacto, e para utilização de redes sociais, ele e extremamente eficiente. Câmera frontal e traseira não são boas. Fotos ficam desfocadas. A bateria fica a desejar, no modo econômico dura no máximo dois dias com internet ligada. Se usar muito o aparelho a bateria não dura um dia.",0.4838709677419355
eu simplesmente amei e a entrega foi no dia seguinte!!! Estou maravilhada super recomendo!,0.5068493150684932
"Gostei muito da fantasia, só faço uma ressalva na máscara que deveria ser mais resistente, é um pouco frágil, desfia facilmente.",0.4807692307692308
Considerando o preço o produto atende às expectativas.,0.45652173913043476
"Alfomada decorativa, nao eh confortavel mas creio q nao seja a proposta, gostei da compra!",0.4657534246575342
já é a segunda compra que faço e estou muito satisfeita. Excelente!!!,0.5185185185185185
"Um produto de excelente qualidade ,e ótimo preço. Recomendo a todos.",0.4909090909090909
Muito bom o produto e o tempo da entrega foi ótimo. Parabéns!,0.5
gostei muito do produto eu recomendo podem levar muito bom mesmo e de primeiro mundo mesmo  pode levar eu recomendo,0.4842105263157895
Produto excelente qualidade boa câmera desenvolvimento do Android com rapidez,0.4411764705882353
"Produto de excelente desempenho, rápido. Super indico.",0.4444444444444444
Sei pro meu filho e ele está aproveitando bastante. Só que recomendo logo colocar uma película de proteção. A memória é boa. Ele gostou da câmera. Até agora não travou...,0.5223880597014925
Gostei do produto porém a entrega é  quase no valor do mesmo como faço  para retirar em uma loja?,0.4868421052631579
"gastei mais de 80,00 reais com chocolate e esse brinquedo é horrivel ele não puxa o chocolate e as pilhas acabam rapido pois ele nao suga o chocolate e fica gastando as pilhas alem do chocolate gastei mais de 40,00 em pilhas",0.48554913294797686
O produto é ótimo e a Veterinária manda para a minha gata!!Recomendo!!,0.5272727272727272
"Versátil, Fácil manuseio e transporte, com garantia estendida, recomendo.",0.4426229508196721
uma otima camiseta com tecido 100% duravel e otimo,0.5263157894736842
Esse perfume é um dos melhores que eu já usei até hoje ! Voltarei a compra-lo !,0.5166666666666667
"Espaço interno muito bom, excelente acabamento. Ótimo custo benefício.",0.4915254237288136
È a calculadora que atende totalmente as minhas necessidades. Recomendo a compra.,0.45588235294117646
Material de boa qualidade e o tamanho atende às necessidades de enviar um lanche à escola.,0.5
Adaptei esse motorzinho na minha querida Mercedez Benz 1313 velha de guerra e agora ela está voando baixo e ganhando racha contra Porche 911 e Ford GT da vida. Só tem a pequena desvantagem de que agora a basculante está levantando tão rápido que está jogando a carga quilômetros de distancia igual uma catapulta medieval.,0.4689922480620155
Produto lindo entrega foi muito rápido eu amei tudo,0.5348837209302325
"Produto ótimo, de qualidade.  Só demorou mt a chegar, mas de resto, não tenho do que me queixar!",0.4931506849315068
"Gostei do produto, e o mesmo foi entregue dentro do prazo.",0.4782608695652174
................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,0.0
"Produto excelente, com ótimo acabamento. Ainda não pude usar, pois a bebê ainda não nasceu, mas fiz a montagem e realizei  alguns testes. Produto ótimo.",0.48760330578512395
produto muito bom atendeu minhas necessidades recomendo a quem entereçar,0.4603174603174603
Porque eu adquirir o produto mas não foi dos melhores pois descarrega sem está  mexendo nele e um dos piores que eu já adquirir essa e a minha  opinião obrigado.,0.5116279069767442
O material é muito frágil e no segundo dia de uso já mostrava marcas de ferrugem,0.47692307692307695
"O PRODUTO EM SI É OTIMO, MAS DEIXOU A DESEJAR POIS NÃO TEM EN TRADA PARA CABO DE REDE",0.5151515151515151
